Family,Species,SpecCode,MaxSizeTL,Diet,Schooling,Position,a,b,FormFactor,Linf,LinfType,LinfTL,K,Kmax,O,lon,lat,sstmean,pelnpp,Method,Country,Locality,GrowthRef
Pomacentridae,Chromis verater,7819,19.904,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.0257,3.06,0.031003671,13.9,SL,17.296465,0.682,0.491785452,2.716566143,-171.7,25.8,24.83742968,96.09445181,Otolith rings,Hawaii,"Northwestern Hawaiian Islands, from Nihoa to Kure, shallow reefs","Winston et al. (2017) Instraspecific variability in the life histories of endemic coral-reef fishes between photic and mesophotic depths across the Central Pacific Ocean. Coral Reefs, 36: 663-674"
Pomacentridae,Chromis verater,7819,19.904,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.0257,3.06,0.031003671,13.56,SL,16.873386,1.283,0.873319108,2.965963428,-171.7,25.8,24.83742968,96.09445181,Otolith rings,Hawaii,"Northwestern Hawaiian Islands, from Nihoa to Kure, mesophotic reefs","Winston et al. (2017) Instraspecific variability in the life histories of endemic coral-reef fishes between photic and mesophotic depths across the Central Pacific Ocean. Coral Reefs, 36: 663-674"
Pomacentridae,Chromis verater,7819,19.904,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.0257,3.06,0.031003671,13.54,SL,16.848499,0.663,0.449745788,2.677757571,-157.78,21.44,25.51690745,97.60012906,Otolith rings,Hawaii,"Main Hawaiian Islands, from Maui to Nihau, shallow reefs","Winston et al. (2017) Instraspecific variability in the life histories of endemic coral-reef fishes between photic and mesophotic depths across the Central Pacific Ocean. Coral Reefs, 36: 663-674"
Pomacentridae,Chromis verater,7819,19.904,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.0257,3.06,0.031003671,12.9,SL,16.052115,1.051,0.636923112,2.828877474,-157.78,21.44,25.51690745,97.60012906,Otolith rings,Hawaii,"Main Hawaiian Islands, from Maui to Nihau, mesophotic reefs","Winston et al. (2017) Instraspecific variability in the life histories of endemic coral-reef fishes between photic and mesophotic depths across the Central Pacific Ocean. Coral Reefs, 36: 663-674"
Pomacentridae,Chromis verater,7819,19.904,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.0257,3.06,0.031003671,10.75,SL,13.3767625,1.872,0.742000053,2.895194402,-169.5,16.7,26.76565034,109.5626573,Otolith rings,Johnston Atoll,"Johnston Atoll, shallow reefs","Winston et al. (2017) Instraspecific variability in the life histories of endemic coral-reef fishes between photic and mesophotic depths across the Central Pacific Ocean. Coral Reefs, 36: 663-674"
Pomacentridae,Chromis verater,7819,19.904,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.0257,3.06,0.031003671,11.63,SL,14.4717905,1.208,0.575093224,2.784528716,-169.5,16.7,26.76565034,109.5626573,Otolith rings,Johnston Atoll,"Johnston Atoll, mesophotic reefs","Winston et al. (2017) Instraspecific variability in the life histories of endemic coral-reef fishes between photic and mesophotic depths across the Central Pacific Ocean. Coral Reefs, 36: 663-674"
Pomacentridae,Chromis viridis,5679,8,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.018,2.97,0.016388247,11.5,TL,11.5,2.3,5.223340985,2.759085274,73,8.3,29.26232066,157.6338585,Length-Frequency,India,Lakshadweep lagoons,48600
Pomacentridae,Chrysiptera biocellata,5693,12.5,Omnivore,Small groups,Benthic Reef dwelling,0.01479,2.98,0.013893388,13.3,TL,13.3,0.74,0.851783856,2.417879994,73,8.3,29.26232066,157.6338585,Length-Frequency,India,Lakshadweep lagoons,48600
Pomacentridae,Chrysiptera glauca,5696,10,Omnivore,Medium groups,Benthic Reef dwelling,0.01479,2.98,0.013893388,11.5,TL,11.5,0.8,1.098346411,2.308519335,73,8.3,29.26232066,157.6338585,Length-Frequency,India,Lakshadweep lagoons,48600
Pomacentridae,Dascyllus albisella,7816,13,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.0336,3,0.0336,8.62,SL,10.7914642,1.578,1.031565526,2.556629493,-171.7,25.8,24.83742968,96.09445181,Otolith rings,Hawaii,"Northwestern Hawaiian Islands, from Nihoa to Kure, shallow reefs","Winston et al. (2017) Instraspecific variability in the life histories of endemic coral-reef fishes between photic and mesophotic depths across the Central Pacific Ocean. Coral Reefs, 36: 663-674"
Pomacentridae,Dascyllus albisella,7816,13,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.0336,3,0.0336,7.83,SL,9.8024553,0.924,0.485016828,2.228889481,-171.7,25.8,24.83742968,96.09445181,Otolith rings,Hawaii,"Northwestern Hawaiian Islands, from Nihoa to Kure, mesophotic reefs","Winston et al. (2017) Instraspecific variability in the life histories of endemic coral-reef fishes between photic and mesophotic depths across the Central Pacific Ocean. Coral Reefs, 36: 663-674"
Pomacentridae,Dascyllus albisella,7816,13,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.0336,3,0.0336,7.49,SL,9.3768059,0.985,0.46720228,2.212637627,-157.78,21.44,25.51690745,97.60012906,Otolith rings,Hawaii,"Main Hawaiian Islands, from Maui to Nihau, shallow reefs","Winston et al. (2017) Instraspecific variability in the life histories of endemic coral-reef fishes between photic and mesophotic depths across the Central Pacific Ocean. Coral Reefs, 36: 663-674"
Pomacentridae,Dascyllus albisella,7816,13,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.0336,3,0.0336,8.41,SL,10.5285631,1.713,1.058506075,2.567826028,-169.5,16.7,26.76565034,109.5626573,Otolith rings,Johnston Atoll,"Johnston Atoll, shallow reefs","Winston et al. (2017) Instraspecific variability in the life histories of endemic coral-reef fishes between photic and mesophotic depths across the Central Pacific Ocean. Coral Reefs, 36: 663-674"
Pomacentridae,Dascyllus albisella,7816,13,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.0336,3,0.0336,8.19,SL,10.2531429,1.786,1.03880812,2.559668009,-169.5,16.7,26.76565034,109.5626573,Otolith rings,Johnston Atoll,"Johnston Atoll, mesophotic reefs","Winston et al. (2017) Instraspecific variability in the life histories of endemic coral-reef fishes between photic and mesophotic depths across the Central Pacific Ocean. Coral Reefs, 36: 663-674"
Pomacentridae,Dascyllus aruanus,5110,10,Planktivore,Medium groups,Benthic Reef dwelling,0.02188,2.98,0.020553572,11,TL,11,2.9,3.599709892,2.824047501,73,8.3,29.26232066,157.6338585,Length-Frequency,India,Lakshadweep lagoons,48600
Pomacentridae,Dascyllus reticulatus,5113,9,Planktivore,Medium groups,Benthic Reef dwelling,0.0302,3.01,0.031159246,10,TL,10,0.52,0.66193586,2.006613344,73,8.3,29.26232066,157.6338585,Length-Frequency,India,Lakshadweep lagoons,48600
Pomacentridae,Parma microlepis,12470,17.8,Herbivore-detritivore,Solitary,Benthic Reef dwelling,0.02138,2.99,0.020721811,13.16,SL,16.7288604,0.45,0.39073513,2.437075628,151.24,-34.05,20.23987435,298.0340595,Otolith rings,Australia,"Sydney, Cape Bailey",36837
Pomacentridae,Plectroglyphidodon dickii,5709,11,Omnivore,Solitary,Benthic Reef dwelling,0.02344,2.99,0.022718393,5.6,SL,7.037996383,0.5,0.180997498,1.627247074,-157.5,2,27.88374093,94.89558998,Otolith rings,Northern Line Islands,Kiritimati,"Ruttenberg et al. (2011) Predator-Induced Demographic Shifts in Coral Reef Fish Assemblages. PLoS ONE, 6: e21062"
Pomacentridae,Plectroglyphidodon dickii,5709,11,Omnivore,Solitary,Benthic Reef dwelling,0.02344,2.99,0.022718393,5.5,SL,6.912317876,0.5,0.173726823,1.609441379,-162.15,5.88,28.44501644,72.90671873,Otolith rings,Northern Line Islands,Palmyra,"Ruttenberg et al. (2011) Predator-Induced Demographic Shifts in Coral Reef Fish Assemblages. PLoS ONE, 6: e21062"
Pomacentridae,Pomacentrus moluccensis,5724,9,Omnivore,Medium groups,Benthic Reef dwelling,0.0196,3.03,0.021527623,4.7,SL,5.905127,0.528,0.199818843,1.500957446,151.9,-23.4,24.70304363,177.6095582,Otolith rings,Australia,Southern Great Barrier Reef,6978
Pomacentridae,Pomacentrus wardi,10281,9.9,Herbivore-detritivore,Small groups,Benthic Reef dwelling,0.02344,2.99,0.022718393,7.2,SL,8.88444,0.513,0.401016599,1.868620714,151.9,-23.4,24.70304363,177.6095582,Otolith rings,Australia,"Southern Great Barrier Reef, 1989-91",6978
Pomacentridae,Pristotis obtusirostris,8127,14,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.01585,2.97,0.014430762,17,TL,17,0.8,1.240707831,2.684113726,103,5.7,29.83048741,101.3853594,Length-Frequency,Malaysia,"Terengganu coast, 10-20 m",51515
Pomacentridae,Stegastes acapulcoensis,12509,17,Omnivore,Small groups,Benthic Reef dwelling,0.01995,2.99,0.019335834,11.88,SL,15.163038,0.77,0.593592929,2.57323989,-90.9,-0.2,23.52014042,241.4788088,Otolith rings,Galapagos,Galapagos Islands (sites covering all five sectors),"Meekan et a. (2001) Demography and age structures of coral reef damselfishes in the tropical eastern Pacific Ocean. Mar Ecol Prog Ser, 212: 223-232"
Pomacentridae,Stegastes acapulcoensis,12509,17,Omnivore,Small groups,Benthic Reef dwelling,0.01995,2.99,0.019335834,11.15,SL,14.2313025,1.08,0.720699015,2.6575051,-79,8.4,28.50279257,347.0493874,Otolith rings,Panama,Las Perlas Archipelago,"Meekan et a. (2001) Demography and age structures of coral reef damselfishes in the tropical eastern Pacific Ocean. Mar Ecol Prog Ser, 212: 223-232"
Pomacentridae,Stegastes arcifrons,12510,16.35387,Omnivore,Small groups,Benthic Reef dwelling,0.01995,2.99,0.019335834,10.38,SL,13.0579362,0.75,0.449418551,2.414111038,-90.9,-0.2,23.52014042,241.4788088,Otolith rings,Galapagos,Galapagos Islands (sites covering all five sectors),"Meekan et a. (2001) Demography and age structures of coral reef damselfishes in the tropical eastern Pacific Ocean. Mar Ecol Prog Ser, 212: 223-232"
Pomacentridae,Stegastes beebei,14285,18.61695,Omnivore,Small groups,Benthic Reef dwelling,0.01995,2.99,0.019335834,8.97,SL,11.1329361,1.01,0.313494179,2.385766656,-90.7,0.6,24.27761574,163.7099428,Otolith rings,Galapagos,North Sector,"Ruttenberg et al. (2005) Patterns, causes and consequences of regional variation in the ecology and life history of a reef fish. Oecologia, 145: 394-403"
Pomacentridae,Stegastes beebei,14285,18.61695,Omnivore,Small groups,Benthic Reef dwelling,0.01995,2.99,0.019335834,10.73,SL,13.3173249,0.94,0.438609329,2.53161504,-90.9,-0.2,23.52014042,241.4788088,Otolith rings,Galapagos,Central Sector,"Ruttenberg et al. (2005) Patterns, causes and consequences of regional variation in the ecology and life history of a reef fish. Oecologia, 145: 394-403"
Pomacentridae,Stegastes beebei,14285,18.61695,Omnivore,Small groups,Benthic Reef dwelling,0.01995,2.99,0.019335834,10.95,SL,13.5903735,0.74,0.36160791,2.447775098,-89.54,-0.76,23.00762483,250.3820319,Otolith rings,Galapagos,South Sector,"Ruttenberg et al. (2005) Patterns, causes and consequences of regional variation in the ecology and life history of a reef fish. Oecologia, 145: 394-403"
Pomacentridae,Stegastes beebei,14285,18.61695,Omnivore,Small groups,Benthic Reef dwelling,0.01995,2.99,0.019335834,11.69,SL,14.5088097,0.61,0.345905929,2.428495181,-91.5,-0.19,22.8399196,468.9760218,Otolith rings,Galapagos,West Sector,"Ruttenberg et al. (2005) Patterns, causes and consequences of regional variation in the ecology and life history of a reef fish. Oecologia, 145: 394-403"
Pomacentridae,Stegastes beebei,14285,18.61695,Omnivore,Small groups,Benthic Reef dwelling,0.01995,2.99,0.019335834,9.36,SL,11.6169768,0.7,0.239366353,2.268600279,-90.9,-0.2,23.52014042,241.4788088,Otolith rings,Galapagos,Galapagos Islands (sites covering all five sectors),"Meekan et a. (2001) Demography and age structures of coral reef damselfishes in the tropical eastern Pacific Ocean. Mar Ecol Prog Ser, 212: 223-232"
Pomacentridae,Stegastes flavilatus,12512,12.3434,Omnivore,Small groups,Benthic Reef dwelling,0.01995,2.99,0.019335834,8.47,SL,10.4548598,1.95,1.336414701,2.609381081,-79,8.4,28.50279257,347.0493874,Otolith rings,Panama,Las Perlas Archipelago,"Meekan et a. (2001) Demography and age structures of coral reef damselfishes in the tropical eastern Pacific Ocean. Mar Ecol Prog Ser, 212: 223-232"
Pomacentridae,Stegastes flavilatus,12512,12.3434,Omnivore,Small groups,Benthic Reef dwelling,0.01995,2.99,0.019335834,9.72,SL,11.9977848,1.3,1.218650848,2.569319131,-109.5,23.9,25.83610204,181.5836775,Otolith rings,Mexico,Baja California Peninsula (tip),"Meekan et a. (2001) Demography and age structures of coral reef damselfishes in the tropical eastern Pacific Ocean. Mar Ecol Prog Ser, 212: 223-232"
Pomacentridae,Stegastes fuscus,3650,16,Herbivore-detritivore,Small groups,Benthic Reef dwelling,0.01549,2.97,0.014102997,10.96,FL,11.9470576,0.19,0.09818172,1.713546499,-35.08,-8.75,27.89574922,203.0099145,Otolith rings,Brazil,"Tamandare, Pernambuco, Northeastern coast","Schwamborn and Ferreira (2002) Age structure and growth of the dusky damselfish, Stegastes fuscus, from Tamandare reefs, Pernambuco, Brazil. Environ Biol Fishes, 63: 79-88"
Pomacentridae,Stegastes nigricans,4352,14,Herbivore-detritivore,Medium groups,Benthic Reef dwelling,0.02512,3.02,0.026741123,17.5,TL,17.5,0.577,0.963599006,2.617950717,-149.9,-17.47,28.24027271,51.89274695,Unknown,French Polynesia,Moorea lagoon,1475
Pomacentridae,Stegastes nigricans,4352,14,Herbivore-detritivore,Medium groups,Benthic Reef dwelling,0.02512,3.02,0.026741123,17.7,TL,17.7,1.1,1.88562545,2.909509805,-149.9,-17.47,28.24027271,51.89274695,Length-Frequency,French Polynesia,"Tiahura reef, Moorea Island",6972
Pomacentridae,Stegastes planifrons,3653,13,Herbivore-detritivore,Solitary,Bentho-pelagic Reef dwelling,0.02138,2.96,0.018866342,10.9,SL,15.57142857,0.455,0.683248285,2.343802788,-77.4,18.48,28.33803716,58.55066095,Length-Frequency,Jamaica,Discovery Bay,1912
Pomacentridae,Stegastes rectifraenum,12516,13.5,Omnivore,Small groups,Benthic Reef dwelling,0.0213,2.99,0.020644273,10.73,SL,13.6754923,1.11,1.143104931,2.630036252,-109.5,23.9,25.83610204,181.5836775,Otolith rings,Mexico,Baja California Peninsula (tip),"Meekan et a. (2001) Demography and age structures of coral reef damselfishes in the tropical eastern Pacific Ocean. Mar Ecol Prog Ser, 212: 223-232"
Priacanthidae,Priacanthus arenatus,1149,50,Fish-cephalopod feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01698,2.9,0.01242046,47.5,TL,47.5,0.69,0.616151224,3.539144218,-63,10.9,27.07510852,276.7300069,Length-Frequency,Venezuela,Northeastern coast,35582
Priacanthidae,Priacanthus hamrur,5791,45,Mobile invertebrate feeder,Small groups,Bentho-pelagic Reef dwelling,0.02089,2.89,0.014810115,36,TL,36,0.736,0.450551658,3.289638341,72.6,19,28.10949702,593.3531331,Length-Frequency,India,Bombay,12277
Priacanthidae,Priacanthus hamrur,5791,45,Mobile invertebrate feeder,Small groups,Bentho-pelagic Reef dwelling,0.02089,2.89,0.014810115,39.9,TL,39.9,0.61,0.468209008,3.306333515,72.6,19,28.10949702,593.3531331,Length-Frequency,India,Mumbai coast,55968
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,23,TL,23,1.15,0.479129364,3.065895002,110,-6,29.65474763,90.70402003,Length-Frequency,Indonesia,"Java Sea (Central Java), 1978/1979",1314
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,23.8,TL,23.8,1.3,0.584075279,3.151911039,110,-6,29.65474763,90.70402003,Length-Frequency,Indonesia,Java Sea (Central Java),1314
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,25,TL,25,1.12,0.560905391,3.134331828,124.65,11.4,29.67694562,136.4395773,Length-Frequency,Philippines,Carigara Bay,1449
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,28.5,TL,28.5,0.84,0.561738505,3.134976408,124.25,12,29.00424201,142.9140927,Length-Frequency,Philippines,Samar Sea,1449
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,29,TL,29,1,0.694902586,3.227366142,122.9,13.4,28.98357084,108.370736,Length-Frequency,Philippines,Ragay Gulf,1449
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,32,TL,32,0.7,0.604465215,3.166813527,114,21.5,25.53099908,215.2750716,Length-Frequency,China,South China Sea,4539
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,31.8,TL,31.8,0.79,0.67280822,3.213333502,123.5,11.5,29.06974336,151.2679967,Length-Frequency,Philippines,Visayas,5381
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,42.4,FL,42.4,0.139,0.22336046,2.734448509,121.95,24.85,25.11121903,256.5703106,Length-Frequency,Taiwan,"121_�30'-122_� E, 24_�30'-25_�N (100 m depth)",32249
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,45.4,FL,45.4,0.119,0.222362378,2.732503523,121.95,24.85,25.11121903,256.5703106,Length-Frequency,Taiwan,"121_�30'-122_� E, 24_�30'-25_�N (100 m depth)",32249
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,46.5,FL,46.5,0.119,0.234426482,2.755448883,121.95,24.85,25.11121903,256.5703106,Length-Frequency,Taiwan,"121_�30'-122_� E, 24_�30'-25_�N (100 m depth)",32249
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,46.8,FL,46.8,0.118,0.235779133,2.75794758,121.95,24.85,25.11121903,256.5703106,Length-Frequency,Taiwan,"121_�30'-122_� E, 24_�30'-25_�N (100 m depth)",32249
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,25.4,TL,25.4,0.64,0.331944357,2.906507503,114,9,28.96700181,63.00095401,Unknown,Spratly Islands,"Nansha Is.(4_�-9_�N, 105_�45'-112_�15'E, 50-150 m)",46792
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,37,TL,37,1.3,1.546555549,3.574807737,99,6,30.38750521,123.0810535,Length-Frequency,Malaysia,Peninsular west coast,52110
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,39,TL,39,0.56,0.748283717,3.259508508,104,4,29.33349051,90.98613802,Length-Frequency,Malaysia,Peninsular east coast,52110
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,42,TL,42,0.71,1.11728764,3.433607208,110.5,2,30.39599338,228.3618492,Length-Frequency,Malaysia,Sarawak,52110
Priacanthidae,Priacanthus macracanthus,356,34.2,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.01585,2.9,0.011593892,29,TL,29,0.95,0.660157457,3.205089747,114.5,5,30.12874929,165.1832297,Length-Frequency,Brunei,NA,52132
Priacanthidae,Priacanthus tayenus,4651,35,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.02042,2.89,0.014476905,29,FL,33.56481481,0.65,0.59281875,3.168775341,124.25,12,29.00424201,142.9140927,Length-Frequency,Philippines,Samar Sea,1486
Priacanthidae,Priacanthus tayenus,4651,35,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.02042,2.89,0.014476905,29,FL,33.56481481,1.23,1.121795481,3.445767096,100.4,13,29.67465158,300.664661,Mark-recapture,Thailand,Gulf of Thailand (inner),2053
Priacanthidae,Priacanthus tayenus,4651,35,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.02042,2.89,0.014476905,30,FL,34.72222222,0.8,0.786102674,3.291332683,114,21.5,25.53099908,215.2750716,Length-Frequency,China,South China Sea,4539
Priacanthidae,Priacanthus tayenus,4651,35,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.02042,2.89,0.014476905,27,TL,27,0.6,0.339064135,2.926135263,103,5.7,29.83048741,101.3853594,Length-Frequency,Malaysia,"Terengganu coast, 10-20 m",51515
Priacanthidae,Priacanthus tayenus,4651,35,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.02042,2.89,0.014476905,23,TL,23,0.55,0.218445797,2.735197102,99,6,30.38750521,123.0810535,Length-Frequency,Malaysia,Peninsular west coast,52110
Priacanthidae,Priacanthus tayenus,4651,35,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.02042,2.89,0.014476905,31.4,TL,31.4,0.78,0.614360944,3.184277008,104,4,29.33349051,90.98613802,Length-Frequency,Malaysia,Peninsular east coast,52110
Priacanthidae,Priacanthus tayenus,4651,35,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.02042,2.89,0.014476905,32,TL,32,0.68,0.558363215,3.142770209,110.5,2,30.39599338,228.3618492,Length-Frequency,Malaysia,Sarawak,52110
Priacanthidae,Priacanthus tayenus,4651,35,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.02042,2.89,0.014476905,29.5,TL,29.5,0.6,0.41196726,3.010716112,114.5,5,30.12874929,165.1832297,Length-Frequency,Brunei,NA,52132
Priacanthidae,Priacanthus tayenus,4651,35,Mobile invertebrate feeder,Medium groups,Bentho-pelagic Reef dwelling,0.02042,2.89,0.014476905,30,TL,30,1.2,0.854960088,3.32779925,101,9.5,29.66124687,74.67191861,Unknown,Thailand,Gulf of Thailand,94013
Pseudochromidae,Pseudochromis fuscus,6627,10,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.0049,3.1,0.006698786,7.806,TL,7.806,1.01,0.563053366,2.109649559,113.95,-21.93,25.66910135,463.3317837,Otolith rings,Australia,Ningaloo Reef,"Thillainat et al. (2016) Estimating the role of three mesopredatory fishes in coral reef food webs at Ningaloo Reef, Western Australia. Coral Reefs, 35:261-269"
Rachycentridae,Rachycentron canadum,3542,200,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.00457,3.15,0.007304932,125.5,FL,134.285,0.23775,0.091497157,4.477321656,-81.6,24.7,27.14053914,522.9047925,Otolith rings,USA,Florida Keys,46267
Rachycentridae,Rachycentron canadum,3542,200,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.00457,3.15,0.007304932,114,FL,121.98,0.195,0.059602894,4.291181398,-80.5,28.5,24.67898748,626.3522565,Otolith rings,USA,"Florida, Atlantic coast",46267
Rachycentridae,Rachycentron canadum,3542,200,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.00457,3.15,0.007304932,129,FL,138.03,0.42875,0.176249351,4.76204158,-85,29,24.33449143,208.7700139,Otolith rings,USA,Northeastern Gulf of Mexico,46267
Rachycentridae,Rachycentron canadum,3542,200,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.00457,3.15,0.007304932,136.5,FL,146.055,0.352,0.165691095,4.735213221,-85,29,24.33449143,208.7700139,Otolith rings,USA,northeastern Gulf of Mexico,52687
Rachycentridae,Rachycentron canadum,3542,200,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.00457,3.15,0.007304932,183,FL,195.81,0.125,0.11881408,4.590781965,-95,29,23.39824594,892.6661261,Otolith rings,USA,Texas,46267
Rachycentridae,Rachycentron canadum,3542,200,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.00457,3.15,0.007304932,121,FL,129.47,0.525,0.1851107,4.783345577,-93,29.5,23.35299487,1163.38401,Otolith rings,USA,Western Louisiana,46267
Rachycentridae,Rachycentron canadum,3542,200,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.00457,3.15,0.007304932,105,FL,112.35,0.536,0.134518491,4.644696041,-77,33.5,24.78199518,146.4078879,Otolith rings,USA,Carolinas,46267
Rachycentridae,Rachycentron canadum,3542,200,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.00457,3.15,0.007304932,120,FL,128.4,0.305,0.105422287,4.538846486,-77,34.5,21.22400513,360.5452406,Otolith rings,USA,North Carolina,46267
Rachycentridae,Rachycentron canadum,3542,200,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.00457,3.15,0.007304932,142.5,FL,152.475,0.253,0.132026494,4.636575146,-76.2,38,15.07664198,1935.234472,Scale rings,USA,Chesapeake Bay Area,12459
Rachycentridae,Rachycentron canadum,3542,200,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.00457,3.15,0.007304932,160,FL,171.2,0.09,0.061997188,4.308286049,47,13,28.41075251,164.8061702,Other rings,Yemen,Gulf of Aden,1498
Rachycentridae,Rachycentron canadum,3542,200,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.00457,3.15,0.007304932,141,FL,150.87,0.201,0.102263328,4.525633976,18,-34,16.88822023,703.3083045,Unknown,South Africa,NA,3669
Rachycentridae,Rachycentron canadum,3542,200,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.00457,3.15,0.007304932,116,FL,124.12,0.63,0.200760971,4.818593341,144,-11,27.10550256,158.9973542,Otolith rings,Australia,northern and eastern coasts,97106
Sciaenidae,Argyrosomus japonicus,11979,181,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00933,3.07,0.011612926,139.5,TL,139.5,0.15,0.081629835,4.186395643,134.5,-34,17.3472453,174.2095958,Otolith rings,Australia,South Australia,105366
Sciaenidae,Argyrosomus japonicus,11979,181,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00933,3.07,0.011612926,172,TL,172,0.03,0.026630086,3.699919299,18,-34,16.88822023,703.3083045,Unknown,South Africa,NA,4332
Sciaenidae,Argyrosomus regius,418,210,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00794,3.07,0.009882811,70,TL,70,0.195,0.014974438,3.600681809,32.4,31.3,22.78589794,1092.970823,Unknown,Egypt,Port Said,312
Sciaenidae,Argyrosomus regius,418,210,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00794,3.07,0.009882811,210,TL,210,0.089,0.089,4.374721278,-17,20.7,20.02046059,1312.052479,Otolith rings,Mauritania,NA,7037
Sciaenidae,Argyrosomus regius,418,210,Fish-cephalopod feeder,Small groups,Benthic Reef associated,0.00794,3.07,0.009882811,171.89999,TL,171.89999,0.15,0.093965386,4.398299172,-6.35,36.5,18.72741379,628.5954924,Otolith rings,Spain,Gulf of C��diz,93554
Sciaenidae,Atractoscion nobilis,3578,166,Fish-cephalopod feeder,Small groups,Benthic Reef dwelling,0.00776,3.07,0.009658768,146,TL,146,0.128,0.094831079,4.163722616,-119.5,33.5,15.83276063,399.1749806,Scale rings,USA,"California waters, 33_�30'N 119_�30'W",1180
