"Location","Site","Sitename","Sitenumber","Habitat","Date","Depth","Dimension","Loc_abbrev","ID_number","ID","Family","Genus","Species","Tax","SL","TL","Full_ID","Lat","Long","Notes","Genspe","Kmax","Md","Weight","Growth","MortLoss"
"GoO","Dibba","DibbaIII","B16","Rockyreef","3/5/18",4.1,280,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",22.1,26.7,"UAE18---_HETEVULG_22.1",25.60254,56.35142,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00487242961935599,0.328,0.00802204112683078,0.00159426977743479
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","809","UAE18809","Gobiidae","Callogobius","speA","CALLSPEA",35.6,44,"UAE18809_CALLSPEA_35.6",25.49206,56.36461,"Comm","Cal. speA",1.80226343870163,0.00184198435457638,0.982,0.0086129805814315,0.00180716374156355
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","810","UAE18810","Gobiidae","Callogobius","speA","CALLSPEA",21.4,26.9,"UAE18810_CALLSPEA_21.4",25.49206,56.36461,"Vial","Cal. speA",1.80226343870163,0.00269409220732338,0.266,0.00635758942379742,0.000715664061796702
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",24.5,29.5,"UAE18---_HELCFUSC_24.5",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00509978456068546,0.322,0.00835119061450295,0.0016379504812967
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",25.2,30.2,"UAE18---_HELCFUSC_25.2",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00500781568664434,0.346,0.0082611467502142,0.0017283729290046
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",23.8,27.9,"UAE18---_HELCFUSC_23.8",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00532563336515319,0.28,0.00869181996857893,0.00148721364985178
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",21,26.4,"UAE18---_HELCFUSC_21",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00555981303430067,0.212,0.00771901467859284,0.00117540980608431
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",24.5,27.9,"UAE18---_HELCFUSC_24.5",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00532563336515319,0.272,0.00844348225519096,0.00144472183128458
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",29.5,33.6,"UAE18---_HELCFUSC_29.5",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00461075742991077,0.422,0.00638316725962394,0.00194126085484962
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",23.7,26.5,"UAE18---_HELCFUSC_23.7",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00554345261401844,0.24,0.00864793031095511,0.00132674784788802
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",25,30.4,"UAE18---_HELCFUSC_25",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00498224381853285,0.353,0.00822691519432361,0.00175435811899676
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",32.2,38.2,"UAE18---_HELCFUSC_32.2",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00417617096790176,0.697,0.00405852181886499,0.0029047216359193
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",25.4,30,"UAE18---_HELCFUSC_25.4",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00503369591575635,0.317,0.0077520477946581,0.00159167224742215
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",23.6,27.1,"UAE18---_HELCFUSC_23.6",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00544759853368044,0.232,0.00784832062523436,0.00126040664809112
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",24.1,26.6,"UAE18---_HELCFUSC_24.1",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00552720408728044,0.228,0.00813015366934643,0.0012567262412789
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",21.8,26.2,"UAE18---_HELCFUSC_21.8",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00559287443611892,0.214,0.00795527463705735,0.00119353437421539
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",23.1,27.5,"UAE18---_HELCFUSC_23.1",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00538581050854418,0.231,0.00748779317073359,0.00124077793080013
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",20.4,22.9,"UAE18---_HELCFUSC_20.4",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00621373014863858,0.126,0.00652355819908144,0.00078050257125523
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",24.8,29.6,"UAE18---_HELCFUSC_24.8",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00508640514615441,0.275,0.00704964210263636,0.00139521010524723
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",25.8,30.8,"UAE18---_HELCFUSC_25.8",25.49206,56.36461,"NPNT-Lot","Hel. fuscopinna",7.38193893432617,0.00493200237157992,0.371,0.00823162965328675,0.0018252680667239
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.6,24.1,"UAE18---_ENNEVENT_19.6",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00527820716837147,0.136,0.0045295058659572,0.00071594505957228
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",21.8,24.3,"UAE18---_ENNEVENT_21.8",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00524419070377373,0.178,0.00580424246560921,0.000931022581576458
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.7,23.3,"UAE18---_ENNEVENT_19.7",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00541959420601087,0.139,0.00503411237103721,0.000751285923320267
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.9,23.4,"UAE18---_ENNEVENT_18.9",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00540143809828907,0.157,0.00562711674929052,0.000845739620087739
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.9,21.3,"UAE18---_ENNEVENT_17.9",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00581531693341755,0.113,0.00502647181492007,0.000655223799922775
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.3,22.5,"UAE18---_ENNEVENT_18.3",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00557014591624431,0.154,0.00605855354953941,0.00085541785823756
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.8,21.4,"UAE18---_ENNEVENT_17.8",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00579392396452604,0.125,0.00550386831760355,0.000722146444593383
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.3,22.9,"UAE18---_ENNEVENT_19.3",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00549366699935085,0.137,0.00517186824446501,0.000750568803674141
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",20.3,23.6,"UAE18---_ENNEVENT_20.3",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00536554804110363,0.174,0.00610758423942121,0.000931105180557184
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",16.6,20.7,"UAE18---_ENNEVENT_16.6",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00594765470692856,0.091,0.00430276668643935,0.000539630220454317
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.3,19.1,"UAE18---_ENNEVENT_17.3",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00633777016791676,0.099,0.00550866567660524,0.000625455157533753
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.5,23.1,"UAE18---_ENNEVENT_19.5",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00545633732667048,0.161,0.0059532835006339,0.000876078047397808
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.8,20.4,"UAE18---_ENNEVENT_17.8",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00601650275140924,0.094,0.00458226521570821,0.000563853345154271
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.2,21.3,"UAE18---_ENNEVENT_18.2",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00581531693341755,0.097,0.00431475899156855,0.000562448748606276
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.3,21.8,"UAE18---_ENNEVENT_18.3",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00571015524593396,0.112,0.00473414755461753,0.000637714929150503
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.4,22.3,"UAE18---_ENNEVENT_18.4",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00560932643476539,0.131,0.00526076196364545,0.00073276468345842
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.3,20.9,"UAE18---_ENNEVENT_17.3",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00590276658052792,0.118,0.00546705949561257,0.000694474778800471
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.2,21.6,"UAE18---_ENNEVENT_18.2",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00575168378957655,0.124,0.00534956497988834,0.000711161640921438
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.9,21.8,"UAE18---_ENNEVENT_17.9",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00571015524593396,0.125,0.00528364682434993,0.000711735411998329
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.7,23,"UAE18---_ENNEVENT_18.7",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00547492792777826,0.119,0.00444609684841374,0.000649736171074158
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.8,22,"UAE18---_ENNEVENT_17.8",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00566931967328666,0.11,0.00455543428475637,0.000621860734801728
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.4,22.3,"UAE18---_ENNEVENT_18.4",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00560932643476539,0.136,0.00546155440500597,0.000760732801147673
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.4,22.3,"UAE18---_ENNEVENT_18.4",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00560932643476539,0.142,0.00570250533463858,0.000794294542374776
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.7,23,"UAE18---_ENNEVENT_19.7",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00547492792777826,0.155,0.00579113455045487,0.000846295012743651
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.6,21.1,"UAE18---_ENNEVENT_17.6",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00585866106605098,0.134,0.00608326408737691,0.000782765365403072
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.1,21.2,"UAE18---_ENNEVENT_18.1",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00583689512307757,0.122,0.00548238055888355,0.000710027012566908
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.9,21.1,"UAE18---_ENNEVENT_17.9",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00585866106605098,0.156,0.00708200893754327,0.000911279082111039
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.9,22.8,"UAE18---_ENNEVENT_19.9",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00551255641322526,0.134,0.00511117233724631,0.000736650280797129
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.9,23.2,"UAE18---_ENNEVENT_18.9",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00543789335582727,0.172,0.00629435554049901,0.000932779181769376
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",21.2,25.6,"UAE18---_ENNEVENT_21.2",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00503493753307733,0.202,0.00572658887473908,0.00101450126325437
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.6,22.7,"UAE18---_ENNEVENT_18.6",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00553159807356733,0.149,0.00574228838792765,0.000821932716416261
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",16.9,21.9,"UAE18---_ENNEVENT_16.9",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00568965197833535,0.111,0.00464413929393893,0.000629758118449077
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.6,20.8,"UAE18---_ENNEVENT_17.6",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00592511145896057,0.101,0.00472727668366327,0.000596666852956319
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.3,21.1,"UAE18---_ENNEVENT_17.3",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00585866106605098,0.099,0.00449435182574861,0.000578311725185852
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.9,20.8,"UAE18---_ENNEVENT_17.9",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00592511145896057,0.093,0.00435283892654143,0.000549406112128096
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.2,22.4,"UAE18---_ENNEVENT_18.2",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00558965607504552,0.132,0.00524673522705181,0.000735776317892505
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",14.3,17.5,"UAE18---_ENNEVENT_14.3",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00679332604376565,0.061,0.00400097412991389,0.000412988517584598
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.9,23.5,"UAE18---_ENNEVENT_18.9",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00538342328339507,0.166,0.00588796410494159,0.000891247132308582
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",16.4,19.3,"UAE18---_ENNEVENT_16.4",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00628574993845006,0.086,0.0046886930378406,0.000538879090813215
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.9,21.3,"UAE18---_ENNEVENT_17.9",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00581531693341755,0.138,0.00613852310140681,0.000800184817604805
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",16.7,20.5,"UAE18---_ENNEVENT_16.7",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00599334749083741,0.116,0.00559751835770097,0.000693149092412841
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.9,23,"UAE18---_ENNEVENT_18.9",25.49206,56.36461,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00547492792777826,0.14,0.00523070217460439,0.000764395495381363
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","811","UAE18811","Muraenidae","Gymnothorax","speA","GYMNSPEA",73.1,75.8,"UAE18811_GYMNSPEA_73.1",25.49206,56.36461,"Comm","Gym. speA",0.130538135766983,0.000547894990930566,0.619,0.00466750930084769,0.000339054107880682
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","812","UAE18812","Muraenidae","Gymnothorax","speA","GYMNSPEA",122.7,125.3,"UAE18812_GYMNSPEA_122.7",25.49206,56.36461,"Comm","Gym. speA",0.130538135766983,0.000374343401154029,2.702,0.0111374450859606,0.00101128657388093
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","813","UAE18813","Serranidae","Cephalopholis","hemistiktos","EPINHEMI",83,103.4,"UAE18813_EPINHEMI_83",25.49206,56.36461,"Comm","Cep. hemistiktos",0.351518616080284,0.00065026617201579,17.55,0.12246012915977,0.0114084616485327
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","814","UAE18814","Gobiidae","Istigobius","speA","ISTISPEA",49,63,"UAE18814_ISTISPEA_49",25.49206,56.36461,"Comm","Ist. speA",0.447927817702293,0.000672665681377014,2.792,0.00768282521784771,0.00187745106316309
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","815","UAE18815","Blenniidae","Ecsenius","pulcher","ECSEPULC",33.1,41.9,"UAE18815_ECSEPULC_33.1",25.49206,56.36461,"Comm","Ecs. pulcher",0.569602638483047,0.00107543928010338,0.793,0.00602773947794352,0.000852364933605038
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","816","UAE18816","Blenniidae","Ecsenius","pulcher","ECSEPULC",44.2,59.1,"UAE18816_ECSEPULC_44.2",25.49206,56.36461,"Comm","Ecs. pulcher",0.569602638483047,0.000826506506134906,1.63,0.00655769439981561,0.00134664902125168
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","817","UAE18817","Blenniidae","Ecsenius","pulcher","ECSEPULC",33.9,44.1,"UAE18817_ECSEPULC_33.9",25.49206,56.36461,"Comm","Ecs. pulcher",0.569602638483047,0.00103399972509501,0.787,0.00549897194502922,0.000813337215955555
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","818","UAE18818","Gobiidae","Eviota","guttata","EVIOGUTT",19.2,22.8,"UAE18818_EVIOGUTT_19.2",25.49206,56.36461,"Vial","Evi. guttata",7.95515108108521,0.00621473004667497,0.158,0.00416604791044433,0.000978882451680252
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","819","UAE18819","Pomacentridae","Neopomacentrus","sindensis","NEOPSIND",33.1,44.6,"UAE18819_NEOPSIND_33.1",25.49206,56.36461,"Comm","Neo. sindensis",0.645499169826508,0.0010703224665477,1.562,0.0102023006385624,0.00167094930593769
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","820","UAE18820","Blenniidae","Antennablennius","speA","ANTESPEA",26.3,32.3,"UAE18820_ANTESPEA_26.3",25.49206,56.36461,"Vial","Ant. speA",2.37049031257629,0.00247553701089161,0.385,0.00410027365724684,0.000951903027478053
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","821","UAE18821","Blenniidae","Antennablennius","speA","ANTESPEA",24.9,30.1,"UAE18821_ANTESPEA_24.9",25.49206,56.36461,"Vial","Ant. speA",2.37049031257629,0.00261461612419294,0.333,0.00428182119864072,0.000869529930509933
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","822","UAE18822","Blenniidae","Antennablennius","speA","ANTESPEA",21.4,26.1,"UAE18822_ANTESPEA_21.4",25.49206,56.36461,"Vial","Ant. speA",2.37049031257629,0.00292127462118208,0.234,0.00417428870376949,0.000682580772992262
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","823","UAE18823","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",40.2,57.1,"UAE18823_NEOPMIRY_40.2",25.49206,56.36461,"Comm","Neo. miryae",0.463497966527939,0.000741447785837929,2.438,0.00852158248875582,0.00180697972853187
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",28.8,39.6,"UAE18---_NEOPMIRY_28.8",25.49206,56.36461,"NPNT-Lot","Neo. miryae",0.463497966527939,0.000981436577994267,0.932,0.00625780689205716,0.000914250178022462
"GoO","Snoopy","SnoopyII","B17","Rockyreef","2/5/18",5.2,250,"UAE18","---","UAE18---","Pomacentridae","Neopomacentrus","miryae","NEOPMIRY",34.6,49.4,"UAE18---_NEOPMIRY_34.6",25.49206,56.36461,"NPNT-Lot","Neo. miryae",0.463497966527939,0.000828263831958174,1.894,0.00876911031670466,0.00156808221519173
